# Filename,Label_File
/data/A-VB/audio/wav/52293.wav,e2u_files_high/labels/52293.csv
/data/A-VB/audio/wav/52985.wav,e2u_files_high/labels/52985.csv
/data/A-VB/audio/wav/00012.wav,e2u_files_high/labels/00012.csv
/data/A-VB/audio/wav/00099.wav,e2u_files_high/labels/00099.csv
/data/A-VB/audio/wav/02120.wav,e2u_files_high/labels/02120.csv
/data/A-VB/audio/wav/03023.wav,e2u_files_high/labels/03023.csv
/data/A-VB/audio/wav/04483.wav,e2u_files_high/labels/04483.csv
/data/A-VB/audio/wav/04891.wav,e2u_files_high/labels/04891.csv
/data/A-VB/audio/wav/16782.wav,e2u_files_high/labels/16782.csv
/data/A-VB/audio/wav/17993.wav,e2u_files_high/labels/17993.csv
/data/A-VB/audio/wav/18212.wav,e2u_files_high/labels/18212.csv
/data/A-VB/audio/wav/18732.wav,e2u_files_high/labels/18732.csv
/data/A-VB/audio/wav/22536.wav,e2u_files_high/labels/22536.csv
/data/A-VB/audio/wav/28317.wav,e2u_files_high/labels/28317.csv
/data/A-VB/audio/wav/38176.wav,e2u_files_high/labels/38176.csv
/data/A-VB/audio/wav/52292.wav,e2u_files_high/labels/52292.csv
/data/A-VB/audio/wav/52525.wav,e2u_files_high/labels/52525.csv
/data/A-VB/audio/wav/53532.wav,e2u_files_high/labels/53532.csv
/data/A-VB/audio/wav/00013.wav,e2u_files_high/labels/00013.csv
/data/A-VB/audio/wav/00322.wav,e2u_files_high/labels/00322.csv
/data/A-VB/audio/wav/00640.wav,e2u_files_high/labels/00640.csv
/data/A-VB/audio/wav/02862.wav,e2u_files_high/labels/02862.csv
/data/A-VB/audio/wav/02949.wav,e2u_files_high/labels/02949.csv
/data/A-VB/audio/wav/03308.wav,e2u_files_high/labels/03308.csv
/data/A-VB/audio/wav/03436.wav,e2u_files_high/labels/03436.csv
/data/A-VB/audio/wav/04970.wav,e2u_files_high/labels/04970.csv
/data/A-VB/audio/wav/17882.wav,e2u_files_high/labels/17882.csv
/data/A-VB/audio/wav/18902.wav,e2u_files_high/labels/18902.csv
/data/A-VB/audio/wav/19838.wav,e2u_files_high/labels/19838.csv
/data/A-VB/audio/wav/20044.wav,e2u_files_high/labels/20044.csv
/data/A-VB/audio/wav/21472.wav,e2u_files_high/labels/21472.csv
/data/A-VB/audio/wav/21568.wav,e2u_files_high/labels/21568.csv
/data/A-VB/audio/wav/22625.wav,e2u_files_high/labels/22625.csv
/data/A-VB/audio/wav/24748.wav,e2u_files_high/labels/24748.csv
/data/A-VB/audio/wav/35526.wav,e2u_files_high/labels/35526.csv
/data/A-VB/audio/wav/36645.wav,e2u_files_high/labels/36645.csv
/data/A-VB/audio/wav/39192.wav,e2u_files_high/labels/39192.csv
/data/A-VB/audio/wav/39381.wav,e2u_files_high/labels/39381.csv
/data/A-VB/audio/wav/53414.wav,e2u_files_high/labels/53414.csv
/data/A-VB/audio/wav/53677.wav,e2u_files_high/labels/53677.csv
/data/A-VB/audio/wav/00014.wav,e2u_files_high/labels/00014.csv
/data/A-VB/audio/wav/00235.wav,e2u_files_high/labels/00235.csv
/data/A-VB/audio/wav/01301.wav,e2u_files_high/labels/01301.csv
/data/A-VB/audio/wav/16401.wav,e2u_files_high/labels/16401.csv
/data/A-VB/audio/wav/16970.wav,e2u_files_high/labels/16970.csv
/data/A-VB/audio/wav/17447.wav,e2u_files_high/labels/17447.csv
/data/A-VB/audio/wav/20992.wav,e2u_files_high/labels/20992.csv
/data/A-VB/audio/wav/28373.wav,e2u_files_high/labels/28373.csv
/data/A-VB/audio/wav/32879.wav,e2u_files_high/labels/32879.csv
/data/A-VB/audio/wav/35473.wav,e2u_files_high/labels/35473.csv
/data/A-VB/audio/wav/36535.wav,e2u_files_high/labels/36535.csv
/data/A-VB/audio/wav/37690.wav,e2u_files_high/labels/37690.csv
/data/A-VB/audio/wav/39009.wav,e2u_files_high/labels/39009.csv
/data/A-VB/audio/wav/52280.wav,e2u_files_high/labels/52280.csv
/data/A-VB/audio/wav/00015.wav,e2u_files_high/labels/00015.csv
/data/A-VB/audio/wav/01425.wav,e2u_files_high/labels/01425.csv
/data/A-VB/audio/wav/02945.wav,e2u_files_high/labels/02945.csv
/data/A-VB/audio/wav/04386.wav,e2u_files_high/labels/04386.csv
/data/A-VB/audio/wav/04477.wav,e2u_files_high/labels/04477.csv
/data/A-VB/audio/wav/15470.wav,e2u_files_high/labels/15470.csv
/data/A-VB/audio/wav/15982.wav,e2u_files_high/labels/15982.csv
/data/A-VB/audio/wav/16778.wav,e2u_files_high/labels/16778.csv
/data/A-VB/audio/wav/17602.wav,e2u_files_high/labels/17602.csv
/data/A-VB/audio/wav/18762.wav,e2u_files_high/labels/18762.csv
/data/A-VB/audio/wav/20185.wav,e2u_files_high/labels/20185.csv
/data/A-VB/audio/wav/24612.wav,e2u_files_high/labels/24612.csv
/data/A-VB/audio/wav/35654.wav,e2u_files_high/labels/35654.csv
/data/A-VB/audio/wav/37131.wav,e2u_files_high/labels/37131.csv
/data/A-VB/audio/wav/39055.wav,e2u_files_high/labels/39055.csv
/data/A-VB/audio/wav/39408.wav,e2u_files_high/labels/39408.csv
/data/A-VB/audio/wav/40697.wav,e2u_files_high/labels/40697.csv
/data/A-VB/audio/wav/51199.wav,e2u_files_high/labels/51199.csv
/data/A-VB/audio/wav/00016.wav,e2u_files_high/labels/00016.csv
/data/A-VB/audio/wav/03933.wav,e2u_files_high/labels/03933.csv
/data/A-VB/audio/wav/15946.wav,e2u_files_high/labels/15946.csv
/data/A-VB/audio/wav/19800.wav,e2u_files_high/labels/19800.csv
/data/A-VB/audio/wav/22622.wav,e2u_files_high/labels/22622.csv
/data/A-VB/audio/wav/52584.wav,e2u_files_high/labels/52584.csv
/data/A-VB/audio/wav/52718.wav,e2u_files_high/labels/52718.csv
/data/A-VB/audio/wav/52868.wav,e2u_files_high/labels/52868.csv
/data/A-VB/audio/wav/00017.wav,e2u_files_high/labels/00017.csv
/data/A-VB/audio/wav/00243.wav,e2u_files_high/labels/00243.csv
/data/A-VB/audio/wav/01424.wav,e2u_files_high/labels/01424.csv
/data/A-VB/audio/wav/01873.wav,e2u_files_high/labels/01873.csv
/data/A-VB/audio/wav/02947.wav,e2u_files_high/labels/02947.csv
/data/A-VB/audio/wav/03530.wav,e2u_files_high/labels/03530.csv
/data/A-VB/audio/wav/03720.wav,e2u_files_high/labels/03720.csv
/data/A-VB/audio/wav/15313.wav,e2u_files_high/labels/15313.csv
/data/A-VB/audio/wav/17907.wav,e2u_files_high/labels/17907.csv
/data/A-VB/audio/wav/17987.wav,e2u_files_high/labels/17987.csv
/data/A-VB/audio/wav/18763.wav,e2u_files_high/labels/18763.csv
/data/A-VB/audio/wav/20424.wav,e2u_files_high/labels/20424.csv
/data/A-VB/audio/wav/22545.wav,e2u_files_high/labels/22545.csv
/data/A-VB/audio/wav/38046.wav,e2u_files_high/labels/38046.csv
/data/A-VB/audio/wav/51952.wav,e2u_files_high/labels/51952.csv
/data/A-VB/audio/wav/53419.wav,e2u_files_high/labels/53419.csv
/data/A-VB/audio/wav/53686.wav,e2u_files_high/labels/53686.csv
/data/A-VB/audio/wav/00018.wav,e2u_files_high/labels/00018.csv
/data/A-VB/audio/wav/01644.wav,e2u_files_high/labels/01644.csv
/data/A-VB/audio/wav/01724.wav,e2u_files_high/labels/01724.csv
/data/A-VB/audio/wav/02807.wav,e2u_files_high/labels/02807.csv
/data/A-VB/audio/wav/03216.wav,e2u_files_high/labels/03216.csv
/data/A-VB/audio/wav/03313.wav,e2u_files_high/labels/03313.csv
/data/A-VB/audio/wav/04081.wav,e2u_files_high/labels/04081.csv
/data/A-VB/audio/wav/17651.wav,e2u_files_high/labels/17651.csv
/data/A-VB/audio/wav/18113.wav,e2u_files_high/labels/18113.csv
/data/A-VB/audio/wav/19089.wav,e2u_files_high/labels/19089.csv
/data/A-VB/audio/wav/19411.wav,e2u_files_high/labels/19411.csv
/data/A-VB/audio/wav/20508.wav,e2u_files_high/labels/20508.csv
/data/A-VB/audio/wav/20994.wav,e2u_files_high/labels/20994.csv
/data/A-VB/audio/wav/21559.wav,e2u_files_high/labels/21559.csv
/data/A-VB/audio/wav/21644.wav,e2u_files_high/labels/21644.csv
/data/A-VB/audio/wav/21881.wav,e2u_files_high/labels/21881.csv
/data/A-VB/audio/wav/22395.wav,e2u_files_high/labels/22395.csv
/data/A-VB/audio/wav/32859.wav,e2u_files_high/labels/32859.csv
/data/A-VB/audio/wav/33979.wav,e2u_files_high/labels/33979.csv
/data/A-VB/audio/wav/34155.wav,e2u_files_high/labels/34155.csv
/data/A-VB/audio/wav/37168.wav,e2u_files_high/labels/37168.csv
/data/A-VB/audio/wav/38494.wav,e2u_files_high/labels/38494.csv
/data/A-VB/audio/wav/39493.wav,e2u_files_high/labels/39493.csv
/data/A-VB/audio/wav/39875.wav,e2u_files_high/labels/39875.csv
/data/A-VB/audio/wav/51437.wav,e2u_files_high/labels/51437.csv
/data/A-VB/audio/wav/52258.wav,e2u_files_high/labels/52258.csv
/data/A-VB/audio/wav/00019.wav,e2u_files_high/labels/00019.csv
/data/A-VB/audio/wav/03046.wav,e2u_files_high/labels/03046.csv
/data/A-VB/audio/wav/16275.wav,e2u_files_high/labels/16275.csv
/data/A-VB/audio/wav/16453.wav,e2u_files_high/labels/16453.csv
/data/A-VB/audio/wav/19012.wav,e2u_files_high/labels/19012.csv
/data/A-VB/audio/wav/19253.wav,e2u_files_high/labels/19253.csv
/data/A-VB/audio/wav/19327.wav,e2u_files_high/labels/19327.csv
/data/A-VB/audio/wav/20449.wav,e2u_files_high/labels/20449.csv
/data/A-VB/audio/wav/21006.wav,e2u_files_high/labels/21006.csv
/data/A-VB/audio/wav/24647.wav,e2u_files_high/labels/24647.csv
/data/A-VB/audio/wav/24670.wav,e2u_files_high/labels/24670.csv
/data/A-VB/audio/wav/33596.wav,e2u_files_high/labels/33596.csv
/data/A-VB/audio/wav/33645.wav,e2u_files_high/labels/33645.csv
/data/A-VB/audio/wav/00020.wav,e2u_files_high/labels/00020.csv
/data/A-VB/audio/wav/04836.wav,e2u_files_high/labels/04836.csv
/data/A-VB/audio/wav/16289.wav,e2u_files_high/labels/16289.csv
/data/A-VB/audio/wav/16531.wav,e2u_files_high/labels/16531.csv
/data/A-VB/audio/wav/16711.wav,e2u_files_high/labels/16711.csv
/data/A-VB/audio/wav/16745.wav,e2u_files_high/labels/16745.csv
/data/A-VB/audio/wav/16880.wav,e2u_files_high/labels/16880.csv
/data/A-VB/audio/wav/17067.wav,e2u_files_high/labels/17067.csv
/data/A-VB/audio/wav/22199.wav,e2u_files_high/labels/22199.csv
/data/A-VB/audio/wav/34186.wav,e2u_files_high/labels/34186.csv
/data/A-VB/audio/wav/39213.wav,e2u_files_high/labels/39213.csv
/data/A-VB/audio/wav/00021.wav,e2u_files_high/labels/00021.csv
/data/A-VB/audio/wav/01814.wav,e2u_files_high/labels/01814.csv
/data/A-VB/audio/wav/02567.wav,e2u_files_high/labels/02567.csv
/data/A-VB/audio/wav/17358.wav,e2u_files_high/labels/17358.csv
/data/A-VB/audio/wav/17633.wav,e2u_files_high/labels/17633.csv
/data/A-VB/audio/wav/18063.wav,e2u_files_high/labels/18063.csv
/data/A-VB/audio/wav/20736.wav,e2u_files_high/labels/20736.csv
/data/A-VB/audio/wav/22130.wav,e2u_files_high/labels/22130.csv
/data/A-VB/audio/wav/31126.wav,e2u_files_high/labels/31126.csv
/data/A-VB/audio/wav/31207.wav,e2u_files_high/labels/31207.csv
/data/A-VB/audio/wav/34172.wav,e2u_files_high/labels/34172.csv
/data/A-VB/audio/wav/36264.wav,e2u_files_high/labels/36264.csv
/data/A-VB/audio/wav/51433.wav,e2u_files_high/labels/51433.csv
/data/A-VB/audio/wav/52826.wav,e2u_files_high/labels/52826.csv
/data/A-VB/audio/wav/53167.wav,e2u_files_high/labels/53167.csv
/data/A-VB/audio/wav/53244.wav,e2u_files_high/labels/53244.csv
/data/A-VB/audio/wav/00022.wav,e2u_files_high/labels/00022.csv
/data/A-VB/audio/wav/00158.wav,e2u_files_high/labels/00158.csv
/data/A-VB/audio/wav/01886.wav,e2u_files_high/labels/01886.csv
/data/A-VB/audio/wav/02809.wav,e2u_files_high/labels/02809.csv
/data/A-VB/audio/wav/03038.wav,e2u_files_high/labels/03038.csv
/data/A-VB/audio/wav/04025.wav,e2u_files_high/labels/04025.csv
/data/A-VB/audio/wav/05066.wav,e2u_files_high/labels/05066.csv
/data/A-VB/audio/wav/15439.wav,e2u_files_high/labels/15439.csv
/data/A-VB/audio/wav/16279.wav,e2u_files_high/labels/16279.csv
/data/A-VB/audio/wav/18694.wav,e2u_files_high/labels/18694.csv
/data/A-VB/audio/wav/19041.wav,e2u_files_high/labels/19041.csv
/data/A-VB/audio/wav/19597.wav,e2u_files_high/labels/19597.csv
/data/A-VB/audio/wav/21179.wav,e2u_files_high/labels/21179.csv
/data/A-VB/audio/wav/21457.wav,e2u_files_high/labels/21457.csv
/data/A-VB/audio/wav/21673.wav,e2u_files_high/labels/21673.csv
/data/A-VB/audio/wav/28775.wav,e2u_files_high/labels/28775.csv
/data/A-VB/audio/wav/30819.wav,e2u_files_high/labels/30819.csv
/data/A-VB/audio/wav/37283.wav,e2u_files_high/labels/37283.csv
/data/A-VB/audio/wav/51605.wav,e2u_files_high/labels/51605.csv
/data/A-VB/audio/wav/53159.wav,e2u_files_high/labels/53159.csv
/data/A-VB/audio/wav/53672.wav,e2u_files_high/labels/53672.csv
/data/A-VB/audio/wav/00023.wav,e2u_files_high/labels/00023.csv
/data/A-VB/audio/wav/00732.wav,e2u_files_high/labels/00732.csv
/data/A-VB/audio/wav/01073.wav,e2u_files_high/labels/01073.csv
/data/A-VB/audio/wav/01731.wav,e2u_files_high/labels/01731.csv
/data/A-VB/audio/wav/02324.wav,e2u_files_high/labels/02324.csv
/data/A-VB/audio/wav/02717.wav,e2u_files_high/labels/02717.csv
/data/A-VB/audio/wav/02815.wav,e2u_files_high/labels/02815.csv
/data/A-VB/audio/wav/03893.wav,e2u_files_high/labels/03893.csv
/data/A-VB/audio/wav/04180.wav,e2u_files_high/labels/04180.csv
/data/A-VB/audio/wav/15387.wav,e2u_files_high/labels/15387.csv
/data/A-VB/audio/wav/17564.wav,e2u_files_high/labels/17564.csv
/data/A-VB/audio/wav/18358.wav,e2u_files_high/labels/18358.csv
/data/A-VB/audio/wav/18870.wav,e2u_files_high/labels/18870.csv
/data/A-VB/audio/wav/19162.wav,e2u_files_high/labels/19162.csv
/data/A-VB/audio/wav/20062.wav,e2u_files_high/labels/20062.csv
/data/A-VB/audio/wav/20503.wav,e2u_files_high/labels/20503.csv
/data/A-VB/audio/wav/20615.wav,e2u_files_high/labels/20615.csv
/data/A-VB/audio/wav/21650.wav,e2u_files_high/labels/21650.csv
/data/A-VB/audio/wav/23105.wav,e2u_files_high/labels/23105.csv
/data/A-VB/audio/wav/28787.wav,e2u_files_high/labels/28787.csv
/data/A-VB/audio/wav/30861.wav,e2u_files_high/labels/30861.csv
/data/A-VB/audio/wav/37191.wav,e2u_files_high/labels/37191.csv
